,P.Name,PSI_P_RADIUS,PSI_P_MASS,PSI_P_ESCAPE,PSI_P_TEMP_SURF,PSI_Interior,PSI_Surface,PSI_Global
2577,Kepler-1531 b,0.673212,0.303068,0.854793,0.043743,0.45169570998184166,0.19336806923326302,0.29553938370399413
2578,Kepler-1532 b,0.752756,0.45279,0.900659,0.06554,0.583815372562251,0.2429592370337049,0.3766209466907977
2580,Kepler-1534 b,0.90119,0.666168,0.93146,0.178234,0.7748186496981084,0.4074528704525224,0.5618737250482903
2583,Kepler-1537 b,0.697144,0.359812,0.876896,0.101442,0.5008400712083648,0.29825171253825183,0.3864924435815981
2586,Kepler-154 b,0.979924,0.797063,0.948053,0.351933,0.8837766478087097,0.5776254291917904,0.7144871345938901
2589,Kepler-154 e,0.799861,0.514117,0.909926,0.11304,0.6412660428691044,0.32071488122630043,0.4535014473772101
2590,Kepler-154 f,0.799861,0.514117,0.909926,0.188271,0.6412660428691044,0.41389935726695687,0.515188900288668
2591,Kepler-1540 b,0.978484,0.873187,0.957845,0.948873,0.9243373348015324,0.9533484455774813,0.9387308247427869
2592,Kepler-1541 b,0.689281,0.343624,0.871352,0.241351,0.4866759644198591,0.45858660747126057,0.4724225645130714
2593,Kepler-1542 b,0.530652,0.095735,0.719492,0.110787,0.22539292184982207,0.28233023253629785,0.2522602545743104
2594,Kepler-1542 c,0.476373,0.057991,0.665699,0.092622,0.1662087441833311,0.2483110403868503,0.20315379934806732
2595,Kepler-1542 d,0.580506,0.146873,0.767596,0.139931,0.2919942768925446,0.32773537477056086,0.30934908076190726
2596,Kepler-1542 e,0.530652,0.095735,0.719492,0.127793,0.22539292184982207,0.3032260561957036,0.2614287795690214
2598,Kepler-1544 b,0.874352,0.624087,0.925834,0.969678,0.7386959568212079,0.9475024334807801,0.8366099549315127
2601,Kepler-1547 b,0.589998,0.16302,0.780817,0.036603,0.3101313817723063,0.1690569272493736,0.2289756721707101
2604,Kepler-155 b,0.943495,0.739535,0.941683,0.396596,0.8353128604451149,0.6111200463640512,0.7144763355099361
2605,Kepler-155 c,0.975536,0.792076,0.94789,0.973516,0.8790327938911039,0.9606175520153689,0.9189201981722366
2608,Kepler-1552 b,0.982474,0.866713,0.957167,0.852854,0.9227800322731305,0.9035063390026657,0.9130923330440673
2609,Kepler-1553 b,0.689281,0.335388,0.867065,0.164544,0.4808082528701021,0.3777172796682725,0.42615676143427533
2611,Kepler-1555 b,0.831025,0.556911,0.915946,0.126002,0.6802991722580588,0.3397219861769326,0.48074170403037736
2612,Kepler-1556 b,0.916577,0.693659,0.935561,0.230169,0.797365590706672,0.4640443295731562,0.6082869232230637
2613,Kepler-1557 b,0.806251,0.526355,0.912513,0.107642,0.651440131635287,0.3134082391163321,0.45184809897301426
2614,Kepler-1558 b,0.493161,0.067513,0.681427,0.167995,0.18246856878103693,0.3383435072008919,0.2484694257153246
2615,Kepler-1559 b,0.509508,0.080676,0.701658,0.06675,0.202743846782091,0.21641550660708211,0.2094681653922974
2616,Kepler-156 b,0.986424,0.811752,0.950449,0.198531,0.8948361050203552,0.43438875494077883,0.6234635045741235
2618,Kepler-1560 b,0.585271,0.157012,0.776515,0.104523,0.303141172149215,0.2848923960813977,0.29387516888045057
2619,Kepler-1561 b,0.665001,0.28772,0.848624,0.054792,0.43741752104825427,0.21563349973508292,0.30711865933068827
2621,Kepler-1563 b,0.525434,0.09201,0.71543,0.111898,0.2198753791128056,0.2829402518907481,0.24942252334292297
2622,Kepler-1564 b,0.790123,0.502053,0.908394,0.302575,0.6298282484288872,0.5242683611949133,0.574629466385144
2623,Kepler-1565 b,0.701034,0.368262,0.879748,0.114919,0.5080985956563943,0.31796188515606705,0.40194027830021883
2624,Kepler-1566 b,0.540957,0.108216,0.734429,0.055191,0.24195082705376314,0.20133025341214866,0.22070800013595585
2626,Kepler-1568 b,0.73848,0.431939,0.896485,0.235473,0.5647816504809625,0.45945403731494183,0.5094027969248643
2627,Kepler-1569 b,0.848824,0.586076,0.92073,0.111385,0.7053193423010602,0.3202428938321661,0.4752615145941144
2628,Kepler-157 b,0.745666,0.440445,0.89778,0.067908,0.5730836425601414,0.24691383970932046,0.37616789158450015
2629,Kepler-157 c,0.975536,0.792076,0.94789,0.214889,0.8790327938911039,0.4513215419299194,0.6298622356880098
2630,Kepler-157 d,0.786836,0.497982,0.907863,0.148923,0.6259633894661891,0.3676978128150887,0.4797555306706086
2631,Kepler-1570 b,0.656668,0.273162,0.842592,0.234463,0.4235289178037316,0.44447345038370967,0.43387482000399974
2632,Kepler-1571 b,0.806251,0.522432,0.911048,0.08962,0.6490079525183031,0.28574135465486966,0.430637215686665
2633,Kepler-1572 b,0.608537,0.185875,0.795353,0.101643,0.33632099975321195,0.2843273904832245,0.30923336208200425
2634,Kepler-1573 b,0.704897,0.377099,0.882722,0.079114,0.5155734223202356,0.26426439091939724,0.3691174561351525
2635,Kepler-1574 b,0.73485,0.427873,0.895914,0.14741,0.5607338709673244,0.36340980000544837,0.45141575504684844
2636,Kepler-1575 b,0.742085,0.435982,0.897045,0.097749,0.568801988806298,0.29611695612544714,0.41040457302937255
2637,Kepler-1576 b,0.648212,0.251326,0.831369,0.177741,0.40362424247312,0.38440650024290696,0.3938981879398362
2638,Kepler-1577 b,0.681304,0.319148,0.861045,0.268448,0.4663011998612056,0.48077625581968997,0.47348341571115177
2639,Kepler-1578 b,0.648212,0.251326,0.831369,0.080292,0.40362424247312,0.25836462557401313,0.3229275867422329
2640,Kepler-1579 b,0.565978,0.131703,0.755699,0.104593,0.2730219781153158,0.28114200238847276,0.2770522434910096
2641,Kepler-158 b,0.950562,0.750449,0.942883,0.443848,0.8445994922671929,0.6469132351281739,0.7391769679381135
2642,Kepler-158 c,0.903791,0.669287,0.931674,0.56074,0.7777503243438733,0.7227910339510307,0.7497672712837349
2643,Kepler-1580 b,0.948219,0.745019,0.941934,0.235221,0.8405005479837595,0.4707044268051874,0.6289891323927158
2644,Kepler-1581 b,0.546044,0.112556,0.738598,0.108165,0.24791234028180203,0.28264899198475835,0.26471149027050894
2645,Kepler-1582 b,0.796636,0.51012,0.909425,0.663529,0.637479377172313,0.77680747989769,0.7037035941843508
2646,Kepler-1583 b,0.453267,0.044946,0.638192,0.193507,0.1427324020045904,0.3514180122645964,0.22396146319892726
2647,Kepler-1584 b,0.831025,0.556911,0.915946,0.194585,0.6802991722580588,0.42217218336835033,0.5359136002154322
2648,Kepler-1585 b,0.877106,0.62743,0.926107,0.168988,0.741837325550555,0.39560203451954085,0.5417308882372636
2649,Kepler-1586 b,0.806251,0.522432,0.911048,0.220805,0.6490079525183031,0.44851304734645125,0.5395262130203361
2650,Kepler-1587 b,0.749223,0.444438,0.898314,0.143941,0.5770469406157527,0.35958895349273456,0.45552135569279584
2651,Kepler-1588 b,0.530652,0.095735,0.719492,0.123495,0.22539292184982207,0.2980833181176028,0.25920237272296814
2652,Kepler-1589 b,0.665001,0.28772,0.848624,0.039921,0.43741752104825427,0.18405955205856608,0.2837443796566023
2653,Kepler-159 b,0.998791,0.837667,0.953614,0.358187,0.9146880673743372,0.5844417317560407,0.7311510638116064
2655,Kepler-1590 b,0.685307,0.327053,0.863978,0.166086,0.47342550656993543,0.3788068770600661,0.4234818032269357
2656,Kepler-1591 b,0.727516,0.419666,0.894733,0.119218,0.5525520153397325,0.3266011004176195,0.42481065929179557
2657,Kepler-1592 b,0.809416,0.530254,0.91297,0.060876,0.6551305760411431,0.2357497862565309,0.392997319675106
2659,Kepler-1594 b,0.656668,0.265768,0.83791,0.100846,0.4177575146230167,0.2906886166673886,0.34847862779253924
2660,Kepler-1595 b,0.716324,0.402953,0.890958,0.176632,0.5372568331552424,0.3967010126732726,0.46166040525295227
2661,Kepler-1596 b,0.903791,0.669287,0.931674,0.360458,0.7777503243438733,0.5795078486888681,0.6713511877382712
2662,Kepler-1597 b,0.656668,0.265768,0.83791,0.069565,0.4177575146230167,0.24143158275171872,0.3175844107664279
2663,Kepler-1598 b,0.613082,0.191628,0.798701,0.133524,0.34275892037407285,0.32656661238405865,0.3345648210601023
2664,Kepler-1599 b,0.834037,0.560631,0.916343,0.548958,0.6838033323602628,0.7092487720073966,0.6964098461187076
2666,Kepler-160 b,0.857485,0.600169,0.92292,0.13299,0.717381289806892,0.35034144887523655,0.5013266404919376
2670,Kepler-1600 c,0.911506,0.684637,0.93424,0.219529,0.7899688179428351,0.4528716959139752,0.5981258381820084
2671,Kepler-1601 b,0.556093,0.121851,0.747184,0.080282,0.26030844808227027,0.24491922319001422,0.2524966195696643
2672,Kepler-1602 b,0.752756,0.448407,0.898836,0.190711,0.5809828394126628,0.41402646340058985,0.4904510885893288
2673,Kepler-1603 b,0.73485,0.427873,0.895914,0.043917,0.5607338709673244,0.19835789658594385,0.33350560893270226
2674,Kepler-1604 b,0.773471,0.477243,0.903962,0.045866,0.6075636760480336,0.20362004098811098,0.3517273668905904
2675,Kepler-1605 b,0.66085,0.280479,0.845673,0.412666,0.43052821876155806,0.5907457102831979,0.5043140870422484
2676,Kepler-1606 b,0.941114,0.731209,0.939844,0.86508,0.8295486886409984,0.9016874444728616,0.8648662538950838
2677,Kepler-1607 b,0.599341,0.174219,0.788146,0.117851,0.3231355592920717,0.30476842724599934,0.31381764799434253
2678,Kepler-1608 b,0.860338,0.607097,0.924406,0.375803,0.7227092214618546,0.5894018561372198,0.652660828131352
2679,Kepler-1609 b,0.971101,0.784508,0.946967,0.446877,0.8728324600448817,0.6505211541979247,0.7535223814392048
2680,Kepler-161 b,0.950562,0.860775,0.945846,0.199807,0.9045551423489891,0.4347259501364049,0.6270834025139203
2681,Kepler-161 c,0.936313,0.872939,0.945101,0.239367,0.904070867745997,0.47563220146138124,0.6557478304219769
2682,Kepler-1610 b,0.831025,0.556911,0.915946,0.273574,0.6802991722580588,0.5005786761379274,0.583560844322738
2683,Kepler-1611 b,0.55109,0.117579,0.74349,0.156458,0.25455178473151585,0.34106444907084643,0.2946499011020624
2684,Kepler-1612 b,0.643936,0.244287,0.828069,0.142996,0.39661718776674315,0.3441083473616995,0.3694310287694563
2685,Kepler-1613 b,0.943495,0.736773,0.940836,0.036301,0.8337515467062115,0.18480608116617808,0.39253325465878003
2686,Kepler-1614 b,0.796636,0.51012,0.909425,0.151825,0.637479377172313,0.37158236048687776,0.486699179916499
2687,Kepler-1615 b,0.93872,0.728406,0.939703,0.335128,0.8269034286541567,0.5611780350156267,0.6812048452850464
2688,Kepler-1616 b,0.639628,0.237176,0.824613,0.094007,0.38949250381490014,0.27842304913745913,0.3293078962435124
2689,Kepler-1617 b,0.704897,0.377099,0.882722,0.252954,0.5155734223202356,0.4725336610105147,0.49358463992379376
2690,Kepler-1618 b,0.723811,0.415526,0.894123,0.083585,0.5484179880219101,0.2733775245973963,0.38720169422423023
2691,Kepler-1619 b,0.530652,0.095735,0.719492,0.234338,0.22539292184982207,0.41061455928400786,0.3042196825833258
2692,Kepler-162 b,0.723811,0.415526,0.894123,0.138764,0.5484179880219101,0.3522386747249654,0.4395156712748358
2694,Kepler-1620 b,0.831025,0.556911,0.915946,0.49124,0.6802991722580588,0.6707826123566413,0.6755241342478605
2695,Kepler-1621 b,0.959811,0.763799,0.944143,0.417151,0.8562141566156215,0.6275748533784635,0.733033746698345
2696,Kepler-1622 b,0.790123,0.502053,0.908394,0.152508,0.6298282484288872,0.3722060614122236,0.4841754761590839
2697,Kepler-1623 b,0.742085,0.435982,0.897045,0.149483,0.568801988806298,0.36618708024041485,0.4563857354430782
2700,Kepler-1626 b,0.929013,0.714182,0.93823,0.071154,0.8145454943500701,0.2583772772903995,0.4587592473829096
2703,Kepler-1629 b,0.535826,0.100172,0.724465,0.136491,0.23167814327639974,0.31445659845994645,0.2699124318593213
2704,Kepler-163 b,0.652456,0.258296,0.834523,0.201715,0.4105201273701449,0.41028746866678734,0.41040378153163243
2705,Kepler-163 c,0.979924,0.797063,0.948053,0.335156,0.8837766478087097,0.5636893215841506,0.7058154567839998
2706,Kepler-1630 b,0.964363,0.774251,0.945922,0.623055,0.864094333457291,0.767698789702055,0.8144717146614523
2707,Kepler-1631 b,0.752756,0.45279,0.900659,0.124454,0.583815372562251,0.3347993655698887,0.4421097333737291
2708,Kepler-1632 b,0.982474,0.866713,0.957167,0.603135,0.9227800322731305,0.7598032104071422,0.837335793466833
2709,Kepler-1633 b,0.821879,0.54638,0.914991,0.34333,0.67011808513127,0.5604853789618424,0.6128551124809061
2713,Kepler-1637 b,0.585271,0.157012,0.776515,0.139403,0.303141172149215,0.3290114292011753,0.31581151071253366
2714,Kepler-1638 b,0.895945,0.659882,0.931025,0.905094,0.7689070024977013,0.9179679413519842,0.8401380708990278
2716,Kepler-164 b,0.773471,0.477243,0.903962,0.12494,0.6075636760480336,0.3360669758842722,0.45186512065725354
2718,Kepler-164 d,0.984483,0.860155,0.955867,0.315704,0.9202216987579678,0.5493369051574817,0.710993488053486
2724,Kepler-1643 b,0.990702,0.818947,0.951284,0.201715,0.9007399351610874,0.4380505131374691,0.6281477459966922
2725,Kepler-1644 b,0.898575,0.663034,0.931244,0.340205,0.7718716062597457,0.5628622078448685,0.6591337925430053
2726,Kepler-1645 b,0.874352,0.624087,0.925834,0.194392,0.7386959568212079,0.4242342783510074,0.5598036675146494
2727,Kepler-1646 b,0.716324,0.402953,0.890958,0.400862,0.5372568331552424,0.5976212896107367,0.5666357926238126
2729,Kepler-1649 b,0.639628,0.235387,0.823343,0.823351,0.3880207675318423,0.8233469999902836,0.5652218457218985
2730,Kepler-1649 c,0.656668,0.265768,0.83791,0.935253,0.4177575146230167,0.8852445092910772,0.6081262583009489
2731,Kepler-165 b,0.990702,0.818947,0.951284,0.255711,0.9007399351610874,0.4932076468628604,0.6665221855693968
2732,Kepler-165 c,0.973324,0.787042,0.947055,0.350318,0.8752410340060617,0.5759951505785444,0.7100243595644042
2733,Kepler-1650 b,0.617592,0.197963,0.80242,0.286328,0.3496574968394071,0.4793279814073032,0.4093905496515076
2734,Kepler-1651 b,0.887964,0.647109,0.929295,0.518758,0.7580300100101578,0.6943192461757056,0.7254755854808729
2735,Kepler-1652 b,0.827995,0.55317,0.915543,0.969146,0.6767732220988062,0.9419632881795341,0.7984331716806671
2736,Kepler-1653 b,0.962093,0.76643,0.94425,0.975665,0.8587065494043934,0.9598289828141261,0.9078609110709894
2738,Kepler-1655 b,0.968867,0.737603,0.933405,0.194547,0.8453633572618345,0.42613512239077406,0.6001991483761432
2742,Kepler-166 b,0.982102,0.802004,0.948865,0.236749,0.8874963281095872,0.4739650196849974,0.6485693599167505
2743,Kepler-166 c,0.998791,0.837667,0.953614,0.486254,0.9146880673743372,0.6809541996022933,0.7892152309761009
2744,Kepler-166 d,0.860338,0.607097,0.924406,0.098032,0.7227092214618546,0.30103383363336417,0.46643319729501037
2754,Kepler-1669 c,0.903791,0.669287,0.931674,0.138256,0.7777503243438733,0.35890043263278465,0.5283322135619829
2755,Kepler-167 b,0.857485,0.600169,0.92292,0.198751,0.717381289806892,0.42828877281572536,0.5542980716657383
2756,Kepler-167 c,0.845902,0.582503,0.920388,0.260804,0.7019547369353668,0.4899396615421127,0.5864430630777351
2757,Kepler-167 d,0.716324,0.406235,0.892439,0.439014,0.5394403397411062,0.6259338744196546,0.5810800133134897
2760,Kepler-1671 b,0.745666,0.442666,0.898718,0.156365,0.5745267492084246,0.3748706978012552,0.46408322893770776
2768,Kepler-1679 b,0.941114,0.731209,0.939844,0.237185,0.8295486886409984,0.47214076199794486,0.6258304482600354
2769,Kepler-168 b,0.786836,0.497982,0.907863,0.095007,0.6259633894661891,0.2936891895201456,0.42876413157073706
2771,Kepler-1680 b,0.756266,0.456711,0.901149,0.285388,0.5877031573217895,0.5071263262856701,0.5459301632251953
2774,Kepler-1683 b,0.895945,0.659882,0.931025,0.293009,0.7689070024977013,0.5223013538418219,0.6337201025555418
2777,Kepler-1686 b,0.776845,0.48395,0.905549,0.169513,0.6131509909883535,0.3917937309822606,0.49013132364173323
2778,Kepler-1687 b,0.842963,0.575296,0.918774,0.284943,0.6963858427969368,0.5116622126774656,0.5969206992580693
2779,Kepler-1688 b,0.727516,0.415987,0.893113,0.249406,0.5501247115809288,0.4719615883501538,0.5095465951887084
2780,Kepler-1689 b,0.608537,0.189716,0.798694,0.183628,0.3397781710057313,0.3829655099770735,0.3607261018255917
2781,Kepler-169 b,0.681304,0.319148,0.861045,0.164209,0.4663011998612056,0.3760203962619581,0.41873471548133795
2782,Kepler-169 c,0.708733,0.385824,0.885576,0.232793,0.5229208362572675,0.45404393374209945,0.48726690173862414
2783,Kepler-169 d,0.723811,0.41136,0.892274,0.269384,0.5456618851999835,0.4902696596935201,0.5172247739278548
2784,Kepler-169 e,0.96662,0.776833,0.946017,0.345576,0.8665461986876407,0.5717698582401839,0.703892745510424
2787,Kepler-1691 b,0.887964,0.647109,0.929295,0.102743,0.7580300100101578,0.30899604558149285,0.483971358166202
2788,Kepler-1692 b,0.673212,0.304692,0.855721,0.205854,0.4529043063429625,0.41970655312253585,0.43598957018437706
2789,Kepler-1693 b,0.73485,0.427419,0.895718,0.265039,0.5604363051676792,0.4872373169226676,0.522556677917289
2790,Kepler-1693 c,0.622067,0.208599,0.809446,0.173148,0.3602256988791888,0.37437141451772193,0.36723045139944055
2791,Kepler-1694 b,0.697144,0.359812,0.876896,0.182355,0.5008400712083648,0.39988294547279707,0.4475236338849674
2792,Kepler-1695 b,0.677273,0.310618,0.857686,0.142562,0.4586645666650085,0.3496761809617578,0.40047980475162503
2794,Kepler-1697 b,0.723811,0.415064,0.893918,0.577135,0.5481130256653275,0.7182697020827205,0.6274495833549444
2795,Kepler-1698 b,0.66085,0.275421,0.842555,0.094781,0.4266286064599982,0.2825919415960052,0.34722011209019693
2796,Kepler-1699 b,0.818792,0.54105,0.914011,0.146762,0.6655880194234268,0.36625412268259866,0.49373510724069
2801,Kepler-1701 b,0.971101,0.784508,0.946967,0.899654,0.8728324600448817,0.9230073940213046,0.8975693925057999
2802,Kepler-1702 b,0.827995,0.556911,0.916889,0.396803,0.6790578203989702,0.6031785024907635,0.6399945931122331
2804,Kepler-1705 b,0.93146,0.689466,0.929711,0.129676,0.801380059871719,0.34721924433418144,0.5274984159342465
2805,Kepler-1705 c,0.936313,0.772955,0.953963,0.159639,0.8507219374831002,0.39024312851990106,0.5761843371560152
2808,Kepler-171 b,0.994936,0.82369,0.951405,0.132795,0.9052727952611853,0.3554459550691216,0.5672526362298419
2810,Kepler-171 d,0.90119,0.666168,0.93146,0.419247,0.7748186496981084,0.6249094419353896,0.6958386953770084
2812,Kepler-1711 b,0.908948,0.678544,0.933075,0.287329,0.7853414618571976,0.5177832622584473,0.6376806913395118
2813,Kepler-1712 b,0.984268,0.8069,0.949663,0.534717,0.8911822760804884,0.7126015368850954,0.7969051760276836
2814,Kepler-1713 b,0.857485,0.600169,0.92292,0.188446,0.717381289806892,0.41703786676991333,0.5469690692915964
2817,Kepler-1716 b,0.990561,0.851278,0.955111,0.575137,0.9182825202289326,0.7411610318999509,0.8249819514804935
2821,Kepler-172 b,0.997038,0.828391,0.952153,0.104993,0.9088109296536876,0.316179379354505,0.536047829664941
2823,Kepler-172 d,0.977736,0.794575,0.947972,0.253268,0.8814105639258019,0.489990788174635,0.6571781013724157
2835,Kepler-173 b,0.73485,0.427873,0.895914,0.110549,0.5607338709673244,0.3147100201550627,0.4200816204426861
2836,Kepler-173 c,0.988526,0.853511,0.95515,0.15879,0.9185411339651589,0.38944610474364744,0.598098877000738
2842,Kepler-1735 b,0.704897,0.372203,0.880372,0.420442,0.5122155582281741,0.6083957301165089,0.558238084087126
2846,Kepler-1739 b,0.988526,0.853511,0.95515,0.184729,0.9185411339651589,0.420052263831538,0.62115640763374
2847,Kepler-174 b,0.916577,0.693659,0.935561,0.354762,0.797365590706672,0.5761089232792701,0.6777679779407995
2848,Kepler-174 c,0.796636,0.51012,0.909425,0.593038,0.637479377172313,0.7343865352455748,0.684219461205308
2849,Kepler-174 d,0.964363,0.774251,0.945922,0.880406,0.864094333457291,0.9125762457636074,0.8880044835540309
2851,Kepler-1741 b,0.731196,0.421041,0.894133,0.255243,0.5548544809551419,0.47772501433251324,0.5148474190153374
2852,Kepler-1742 b,0.962093,0.76905,0.94504,0.503091,0.8601730184387324,0.6895223844372277,0.7701354106275351
2853,Kepler-1743 b,0.827995,0.55317,0.915543,0.104437,0.6767732220988062,0.3092192818874657,0.45746183418735514
2855,Kepler-1745 b,0.908948,0.681599,0.93405,0.102755,0.7871073928327696,0.3098036600009755,0.4938104404661951
2859,Kepler-1749 b,0.831025,0.560631,0.917278,0.466339,0.6825674888060521,0.6540355534999608,0.6681492388249384
2863,Kepler-1751 b,0.885273,0.64062,0.927983,0.159464,0.7530760846421827,0.38468153206516165,0.5382327210434054
2865,Kepler-1753 b,0.973324,0.787042,0.947055,0.395525,0.8752410340060617,0.6120326207605278,0.7318989437346417
2866,Kepler-1754 b,0.9865,0.855736,0.955189,0.288262,0.9187946255828884,0.5247329716322389,0.6943499364166741
2868,Kepler-1756 b,0.790123,0.502864,0.908706,0.131476,0.63033674513866,0.34564870903274036,0.4667709097759599
2871,Kepler-1759 b,0.594688,0.16501,0.78106,0.184976,0.31325623198908586,0.3801017686883343,0.3450641213335497
2872,Kepler-176 b,0.780197,0.485616,0.90514,0.203317,0.6155291596277142,0.4289875865103791,0.513862207810085
2875,Kepler-176 e,0.783527,0.493885,0.907321,0.578938,0.6220709223191516,0.7247638271174962,0.6714569996645645
2876,Kepler-1760 b,0.984268,0.8069,0.949663,0.461607,0.8911822760804884,0.6620959812904772,0.7681459520105486
2877,Kepler-1761 b,0.766657,0.469617,0.903078,0.308083,0.6000292995921116,0.5274684630136668,0.5625802453152955
2879,Kepler-1763 b,0.685307,0.332274,0.866763,0.052022,0.4771893734336506,0.21234581414758333,0.3183224246017608
2881,Kepler-1765 b,0.976501,0.873187,0.957251,0.228654,0.9234002267094155,0.4678453485437255,0.6572735358358965
2882,Kepler-1766 b,0.982102,0.804458,0.949592,0.529573,0.888853087251206,0.7091391148540602,0.7939272583358119
2884,Kepler-1768 b,0.973324,0.789565,0.947808,0.203433,0.8766427801904262,0.4391075322332788,0.6204356919613335
2895,Kepler-1777 b,0.952893,0.753145,0.943,0.228404,0.8471520515733878,0.4640958650968569,0.6270245324096407
2902,Kepler-1781 b,0.998791,0.837667,0.953614,0.193861,0.9146880673743372,0.42996344455546454,0.6271223422443589
2903,Kepler-1782 b,0.973324,0.787042,0.947055,0.233848,0.8752410340060617,0.47060271741671866,0.6417871991539496
2904,Kepler-1783 b,0.745666,0.44,0.897592,0.264224,0.5727940642150545,0.48699625112314776,0.5281558121788712
2908,Kepler-1787 b,0.990702,0.81656,0.95058,0.430876,0.8994262755334647,0.6399860217848511,0.7586964109361711
2909,Kepler-1788 b,0.998791,0.837667,0.953614,0.161373,0.9146880673743372,0.392285039253347,0.59901456110391
2911,Kepler-179 b,0.83703,0.571661,0.919331,0.122151,0.6917350698280376,0.3351077453312591,0.48146212687669915
2912,Kepler-179 c,0.92408,0.708392,0.937917,0.195924,0.8090802675631139,0.42867289430053773,0.5889234075987586
2917,Kepler-1794 b,0.877106,0.630754,0.927215,0.318119,0.7437997834928429,0.5431065352074121,0.6355804617047485
2918,Kepler-1795 b,0.842963,0.57891,0.920042,0.413637,0.6985697605321891,0.6168982191204639,0.6564651104237882
2921,Kepler-1798 b,0.988568,0.814161,0.950515,0.509191,0.8971362836537156,0.6956965454600159,0.7900219068764656
2923,Kepler-18 b,0.92408,0.887976,0.990856,0.115323,0.9058481451545839,0.338036220674649,0.553361982334526
2926,Kepler-180 b,0.799861,0.514117,0.909926,0.260288,0.6412660428691044,0.48666499636608346,0.5586427627944225
2928,Kepler-1800 b,0.630914,0.221514,0.816268,0.169292,0.3738399173389594,0.3717359846127356,0.372786466706534
2930,Kepler-1802 b,0.845902,0.582503,0.920388,0.353799,0.7019547369353668,0.5706420541915921,0.6329019616293794
2931,Kepler-1802 c,0.990702,0.818947,0.951284,0.673662,0.9007399351610874,0.8005272525079955,0.8491565612528325
2932,Kepler-1804 b,0.824946,0.552795,0.916357,0.342216,0.6752969895312728,0.5599928813047538,0.6149483774302064
2933,Kepler-1805 b,0.812561,0.532195,0.912703,0.450271,0.6576023885259238,0.6410644994951756,0.6492807913893676
2934,Kepler-1806 b,0.997038,0.828391,0.952153,0.271519,0.9088109296536876,0.5084561243676784,0.6797723759279284
2937,Kepler-1809 b,0.803066,0.519277,0.910865,0.171736,0.6457659818246854,0.39551019157538786,0.505378103190423
2938,Kepler-181 b,0.727516,0.419666,0.894733,0.14701,0.5525520153397325,0.3626771268359779,0.44765832657378707
2939,Kepler-181 c,0.92408,0.702543,0.936084,0.173574,0.8057331664018802,0.4030878864664628,0.5698958493451806
2942,Kepler-1812 b,0.990702,0.818947,0.951284,0.134129,0.9007399351610874,0.3572041036102469,0.5672283500717926
2943,Kepler-1813 b,0.773471,0.478506,0.904465,0.138698,0.6083670884638649,0.3541856668048553,0.46419274325403065
2944,Kepler-1814 b,0.999128,0.833049,0.952889,0.155861,0.9123171495001068,0.38538063317842014,0.5929497118085838
2946,Kepler-1816 b,0.919092,0.696635,0.935738,0.795011,0.8001697666245582,0.8625091321939727,0.8307549163376654
2947,Kepler-1817 b,0.982102,0.802004,0.948865,0.547232,0.8874963281095872,0.7205895445258694,0.7997003031391628
2948,Kepler-1818 b,0.857485,0.600169,0.92292,0.103305,0.717381289806892,0.30877540478477233,0.47064816810983673
2955,Kepler-1823 b,0.943495,0.736773,0.940836,0.232889,0.8337515467062115,0.4680922507412401,0.6247180468472964
2956,Kepler-1824 b,0.998791,0.837667,0.953614,0.534265,0.9146880673743372,0.7137804870616736,0.8080139195830449
2957,Kepler-1825 b,0.776845,0.48228,0.904888,0.089505,0.6120921553165013,0.2845909352737715,0.41736779817717334
2958,Kepler-1826 b,0.79339,0.504079,0.90814,0.176734,0.6324011684128992,0.40062353245909055,0.5033436102910535
2959,Kepler-1827 b,0.8933,0.65353,0.929765,0.094407,0.7640669793938225,0.296270694391126,0.4757842520999807
2960,Kepler-1828 b,0.950562,0.747741,0.942058,0.224911,0.8430742437306457,0.4603033856469014,0.6229525894808666
2961,Kepler-1829 b,0.980475,0.86888,0.957195,0.195648,0.9229924799260284,0.43275083750352233,0.6320013992844018
2962,Kepler-183 b,0.93872,0.728406,0.939703,0.147464,0.8269034286541567,0.37225309023834846,0.5548129023780859
2963,Kepler-183 c,0.982102,0.431163,0.807895,0.216427,0.6507273197169456,0.4181510386989371,0.5216342633008458
2965,Kepler-1831 b,0.919092,0.696635,0.935738,0.16075,0.8001697666245582,0.3878400230765257,0.5570797615717222
2966,Kepler-1832 b,0.712542,0.400599,0.891137,0.132343,0.5342692323707215,0.3434177397732971,0.42834277420211914
2967,Kepler-1833 b,0.73848,0.431939,0.896485,0.115944,0.5647816504809625,0.32240046035947284,0.4267152025855714
2968,Kepler-1834 b,0.786836,0.497573,0.907705,0.210299,0.6257062801570717,0.4369089765557581,0.5228543683359035
2971,Kepler-1837 b,0.93872,0.731209,0.940567,0.163241,0.8284929163728559,0.3918406533873176,0.5697694320322074
2972,Kepler-1838 b,0.842963,0.57891,0.920042,0.141437,0.6985697605321891,0.36073256070668197,0.5019928869506322
2973,Kepler-1839 b,0.914048,0.68766,0.934429,0.116196,0.792814131861939,0.32951010922883683,0.5111166903829232
2974,Kepler-184 b,0.999128,0.830725,0.952208,0.248135,0.9110436914879549,0.48608243342050533,0.6654639994100847
2975,Kepler-184 c,0.919092,0.998925,0.976671,0.341303,0.9581774241235284,0.5773566855185795,0.743780976988986
2976,Kepler-184 d,0.978484,0.873187,0.957845,0.404446,0.9243373348015324,0.6224119045053685,0.758497568195995
